24908:16894,17,76,1404,110724,29202,616,83078,8287,654
116:834,29001,226,76,19277,719,986,70,96903,82524
4248:25889,86884,83762,88504,16247,25152,39946,2075,22269,13082
8380:336,14754,168,36502,752,6097,760,1013,1326,1124
12512:616,58,654,650,1102,84,8,354,239,301
32656:30724,17,302,654,199,2073,120840,226,616,58
29557:32488,76,3176,17,2139,11902,698,96877,18879,70
26458:2703,17,76,866,302,654,616,58,8,48933
22326:113412,29819,23913,21718,39547,2547,37390,59127,110684,1592
633:1039,58,302,654,8,61,518,564,289,1196
5798:10427,17,899,8,97546,302,48,891,1187,84
11996:8725,17,76,302,866,654,616,58,8,5495
48668:10348,8345,741,29000,22420,13581,68489,60197,57558,866
42470:68417,17,866,76,302,654,8,58,616,84
32140:17,4205,70,2764,873,302,654,931,8,84
18711:7037,17,866,76,302,654,58,616,8,669
24909:17,564,698,302,32,650,986,56465,354,52705
4249:168,297,12254,719,984,9375,564,1326,17,226
7348:17164,654,17,302,58,616,76,2618,1462,29
52284:32053,17,76,866,302,654,58796,616,58,8
29558:4671,42989,23370,7334,17486,1011,7468,8392,7622,2543
28525:302,654,84,29620,239,58,542,1703,3,866
18195:101310,17,866,302,76,616,654,58,8,84
634:226,3423,986,76,17,22689,48076,70,25910,30486
18712:38152,2523,59616,68735,26193,17990,75801,32239,116831,27483
22844:17,302,616,289,29,84,76,101,650,322
2184:58,13683,11522,616,84,16996,6,322,32619,3
45054:17,650,58,302,654,616,29979,8,542,61
36790:17,866,76,302,654,58,616,8,114352,29
35757:27152,37196,162,97,787,5575,5471,76,12052,79858
1668:6855,616,15522,143,29,15,43182,289,84,650
4767:22002,12332,25910,367,7482,31879,4575,17,59005,21207
43505:29821,90871,115480,61814,57316,65724,69119,17,302,654
35241:441,10536,18783,736,35943,13,802,616,8,226
18713:10039,17,76,866,302,654,616,55944,8,58
2185:17,302,29798,361,31651,8,354,542,616,564
42989:52650,356,141,19814,63880,398,554,83171,92305,3190
28527:32829,18691,3982,15177,15560,1986,22497,11235,99880,78389
14065:10543,33223,385,81,2139,76,13133,14444,2414,81590
17164:81,226,76,698,17,986,8574,302,1462,118704
3735:1405,262,29,1217,8,18867,101,76,138,162
8900:1403,616,302,58,654,138,239,76,32019,7899
11999:7630,441,2715,1410,2917,1340,4696,13,5122,4856
37308:20209,17,76,302,866,654,616,58,8,84
14582:302,861,944,289,84,650,29,354,322,736
1153:6968,26460,1102,58,654,17,616,518,29,76
7351:236,17,76,866,8,302,654,616,58,30954
47122:780,38909,81,17,15029,12471,302,8,3423,7211
40924:17,3489,115283,79305,6007,944,119433,302,76,654
29561:17,1023,70,94,302,616,76,564,654,8
16132:17,564,97412,302,698,616,11549,654,650,93
17165:1089,17,616,654,302,58,1109,4541,650,378
3736:302,8276,11626,654,84,967,107237,327,616,58
29045:19818,302,58,17,616,29,84,354,3730,866
2187:17,76,302,866,654,616,58,8,84,29
3220:2059,84,616,650,1102,138,866,6,289,3234
11484:34601,17,13523,616,58,78465,9165,542,654,5604
24397:302,654,58,17,84,616,76,354,1102,3234
25430:96,17,76,866,302,654,58,616,8,84
3737:302,616,58,654,84,650,239,866,8,29
5803:29,1102,65,138,289,76,8,70,861,554
7869:22646,8258,81362,2303,25398,38716,103304,42150,76,2021
10968:58,616,17,654,9197,302,564,21934,37999,542
35244:20710,155,108487,26380,1600,899,3750,2162,83991,61540
32145:17,866,76,302,654,616,84,8,58,29
29046:95378,10525,3546,28516,87334,1847,87165,22019,13815,23565
25947:86779,17,76,866,302,616,654,58,8,84
40926:2492,17,866,302,654,616,76,8,58,2694
15101:25066,60771,45123,2406,83226,51244,6906,5693,17,302
18200:81,1749,986,3956,140,226,1888,3423,8826,4588
14068:1827,2403,2714,2696,245,970,3207,17,30638,3506
50740:87231,60954,7445,81919,76,17,302,616,654,58
31113:13623,17,76,302,866,654,616,58,69704,8
5288:119,65,3233,28541,302,76,654,616,6793,508
9420:5017,18867,302,654,616,58,84,245,239,76
48158:40152,17,302,866,76,654,51049,54314,616,58
14069:654,616,650,84,289,354,3234,76,301,866
22850:17,72372,1127,84,1359,4275,6397,2058,302,1513
10454:17,70,654,1471,124,616,302,8150,650,1885
20268:866,17,302,76,654,58,616,29,8,84
23367:83508,49911,93316,101560,866,62703,17,20836,20820,98747
39379:11914,95255,68271,17806,27111,866,17,112810,116184,106539
37313:17,866,76,302,654,616,8,84,58,29
33181:986,17,302,301,654,226,81,780,26644,24535
22851:361,866,17,76,302,654,58,8,616,10947
24917:18321,3750,3584,899,120890,155,26380,53444,105055,1600
7356:46215,1326,1682,18777,54330,2983,99381,29732,14906,7623
39896:669,76,17,866,302,654,616,58,8,48823
36797:1451,17,1965,508,124,302,8,65,40830,51315
15104:23936,17,654,693,117031,302,4541,59572,7871,3089
16137:11333,4703,21175,67289,32256,39332,1135,100484,3327,4930
2708:116,17,22606,616,302,58,8,654,94,84
4774:116,709,58,138,616,650,518,301,354,736
8906:77859,17,302,1023,654,76,5268,354,564,449
25951:15984,2021,89506,42467,48953,27983,101271,111948,17,81
15621:168,719,984,72,5480,2318,6244,2012,463,72207
18204:177,103120,69494,11497,22655,66537,17,76,302,654
2709:65,1389,238,17,119,131,245,4268,616,2955
13039:533,2633,11538,6311,21684,10981,37819,103538,7926,40810
17688:518,3915,84,302,3368,654,58,378,301,76
45063:11637,2532,112822,30360,46098,12465,6240,8727,7188,70792
32667:3792,17,866,76,302,654,8,616,58,84
15106:6,66,483,720,1568,17,84,13984,302,654
22337:13821,168,719,984,9874,2245,463,574,7711,11070
13040:6227,6431,95194,81,34936,1749,51865,2379,39595,7211
31118:1145,17,76,866,616,58,302,654,8,84
30085:17,654,29,58,616,84,151,1822,866,50153
28019:1102,58,17,302,616,654,554,354,76,736
17689:518,302,97,654,1762,301,29,58,616,138
24920:9572,17,616,302,8,654,4268,763,44,13161
14590:483,58,4414,302,17,654,29,4181,616,76
33701:57714,73938,74859,60741,115008,28839,84235,19955,2946,93690
29569:17,616,654,58,449,302,1231,1016,7841,6
27503:4880,698,76,361,30861,17,1164,866,2008,41634
6843:908,65,2048,2085,2950,31117,18287,4671,84,11
12008:1508,58,17,616,483,542,654,289,302,554
48680:16947,40,76,17,262,53700,92838,21938,119489,6207
35251:36672,17,33176,49385,70416,26750,63127,42949,76,654
28020:970,17,1187,48,301,1119,947,1558,1089,654
5294:124,245,17,1958,46215,2162,32,15242,891,875
14591:18867,13652,76,17,3229,226,14824,378,70,52099
33702:7941,39963,1604,16330,13893,76384,92276,72762,38422,104301
26471:719,168,5480,8733,1400,2632,984,7484,661,66276
16141:709,19169,302,654,224,58,650,616,182,239
19240:41563,1119,16979,24071,1187,1666,4299,58,9255,17
646:1995,1913,20382,546,17,27018,20467,79374,2638,76
28021:29,654,17,58,616,84,1476,1102,650,354
15625:17,76,616,302,508,7006,654,354,3915,8
19757:76,5663,698,81,1069,17,13785,57407,56465,15420
20790:669,17,76,866,302,654,616,58,8,48823
1163:1097,17,866,76,302,654,713,616,58,8
3229:345,33118,81,17,301,302,9396,53452,102919,1790
38868:654,17,58,3234,84,239,616,1102,354,1476
27505:29573,5726,81616,33223,457,22801,18892,45975,80736,92129
18208:8066,17486,30533,19378,23641,9435,1011,20339,3522,3695
19241:302,654,616,84,58,138,79513,395,866,239
2713:13615,699,1951,8,17,245,40590,61,185,508
4779:813,18056,17,1382,94,273,366,8543,378,116
9944:56364,36269,49920,44984,65121,107205,48271,1164,83954,113412
12010:55062,710,4513,5111,27070,441,3196,1145,197,17
30088:17,1187,1119,48,302,2162,84,70,654,10256
18209:19845,62468,22155,27473,75946,115887,17321,81399,67745,35127
1681:518,17,3915,616,58,29,84,866,138,8
8912:138,17,76,302,1462,654,1218,26781,24798,81
9945:18287,36508,17376,7146,39323,37510,119451,15408,7334,66643
12011:34099,17,616,302,138,58,3802,111591,25996,120
43518:47886,76,17,302,866,616,654,58,8,84
29056:2028,17,245,302,1744,1784,1539,52097,61096,122936
19759:14081,24094,719,17,94658,5738,984,2318,661,1528
8396:58,302,43789,17,116,97,1102,616,162,354
39903:302,654,84,239,58,354,3,29,301,866
38870:616,17,302,650,654,8,58,3017,5514,86
35771:1806,16882,18645,78240,1679,17,13287,20534,79315,117913
31639:35373,13785,81,17,5663,76,1851,21376,6732,34866
29573:10039,890,2139,5097,3568,76,4743,17,18425,698
19243:7856,31845,302,654,7791,74905,107541,99664,17,17353
25441:31958,17,302,866,76,654,616,58,8,224
2715:1400,2259,984,2153,2833,9874,661,72,760,14226
8913:5111,2548,14793,840,10541,41272,157,31391,8069,10997
9946:8454,10503,27291,14508,42440,17,76,21963,33562,10404
35255:2848,17,866,76,302,654,58,616,8,84
1166:17,5117,353,774,518,103,131,616,8,4268
4265:302,17,616,239,654,1949,58,49643,10084,29
6331:3423,780,226,5860,986,731,1888,8826,56652,8511
45069:68498,2178,18536,647,9231,43881,61440,18004,62564,71694
27508:8579,8151,1119,17,1187,327,14108,96270,57718,947
17178:92781,111199,20769,17,76,302,616,58,654,8
18211:60815,787,654,1102,302,301,8,947,518,616
19244:54563,11188,5598,8178,37386,4719,16800,6131,4320,5375
24409:17,76,81,302,654,357,4919,650,70,30168
2716:16542,56430,21085,4238,500,76547,5381,17893,1460,13400
17695:18785,10142,302,14715,289,15377,15,121011,73435,226
5299:3297,449,296,58,654,616,650,483,15,3234
9431:815,4671,9594,17,1468,1023,22004,1077,1011,7622
34740:302,654,289,29,616,2097,101,84,354,554
33707:81,3423,780,17,302,731,138,226,70,1749
18212:564,76,17,84,698,1405,616,2964,654,866
8915:1287,65,17,1102,119,58,302,654,138,931
15113:3567,14672,29383,30911,4442,1927,58,55485,18221,20753
47653:17,866,302,76,8,58,616,654,29,84
3234:1102,302,20591,518,1762,654,354,301,26350,616
5300:17,285,749,44923,68502,354,5303,114,302,358
7366:1102,29,5708,10930,18867,654,58,43535,616,354
9432:17,302,654,1762,8,24834,354,518,58,301
12531:17,564,76,58,302,616,654,1212,542,650
13564:2669,6840,8194,37121,17,736,65145,17396,76,224
46104:101360,1412,91930,12903,21775,81,49123,47272,20264,17117
34741:50023,17,76,866,302,654,58,616,8,84
32675:921,54178,56455,64343,62290,81708,107702,75860,1899,21193
28543:77318,710,84635,330,58,45849,122359,111912,1163,273
27510:76,17,866,654,302,58,8,616,84,46105
19246:4018,654,302,361,84,58,138,866,239,354
3751:17,616,29,654,58,8,650,84,76,245
5817:749,58,3628,17,616,84,650,398,16155,8
8916:418,17,302,654,616,16619,650,2014,57740,542
19763:19065,17,76,866,616,302,654,58,90224,8
22862:2405,17,76,866,302,654,58,8,616,95432
23895:60509,17,866,76,654,302,58,616,8,84
7367:39204,76,9877,302,6303,72499,48433,1682,8476,69067
9433:16952,71022,118575,95228,2495,327,103886,77882,840,157
12532:5282,93074,17,76,866,58,654,302,616,8
15631:34973,118705,17,76,302,866,654,616,58,8
46105:5693,6906,5117,17,1003,27364,2139,42870,2545,69687
34742:6082,18962,100971,236,97478,409,117666,56735,118559,49960
30610:17,76,866,302,654,58,616,84,8,669
28544:33176,27322,7024,8153,3307,6745,36235,44479,44862,23365
22346:302,654,84,239,58,354,3,899,866,29
3752:17,302,29,84,58,616,361,354,1089,449
6851:3915,10041,3107,1527,2880,5624,4825,17,1208,19697
42490:13889,4880,1164,698,76,361,17,866,8660,2008
39391:65137,17,616,654,302,650,542,1125,221,15
30094:182,17,650,1245,654,302,616,58,76,29
26995:76334,70728,103901,102415,7153,3348,46080,76782,70366,17
19764:1930,58,302,17,289,616,84,44213,76,32380
22863:80636,56415,18289,3290,13695,2852,76,225,19406,7440
4269:1196,17,18867,29,616,58,354,84,650,508
8401:302,654,239,58,361,84,726,354,3,837
12533:9617,29,616,58,3632,8,650,726,354,3
31644:44663,698,866,361,76,40,17,4880,1164,33916
29578:2139,17,866,76,302,654,616,8,58,84
24413:302,654,58,84,616,224,866,2030,239,29
13050:11924,17,76,866,302,654,616,58,8,84
34227:50402,650,10455,58,5262,49895,236,62,32008,8
32161:1528,10267,28977,65971,719,537,9417,56025,168,984
29062:302,654,354,1762,8,58,616,29,76,138
16666:63242,118783,7646,74385,43753,55209,95078,65613,36825,15064
3237:54099,87614,58923,41101,28760,22678,110318,102041,9915,77678
6336:3107,17,1352,4825,2880,356,1023,48,931,1187
12534:29546,33008,115121,51633,110127,50937,4138,63571,106285,63314
41975:6774,64505,73993,45638,79619,68142,724,8,90523,78422
14084:302,17,899,654,2060,3389,58,48,2467,84
39393:114,17,8,302,84,616,654,58,4032,5303
16667:3307,2548,59292,55663,18921,30251,19824,5552,8819,92621
1172:889,7984,56962,302,24429,17,616,58,518,103
3238:65,6793,17,616,889,302,8,76,1190,26062
13568:26054,1526,4697,9497,76,4600,35494,17,564,73826
14601:74319,110399,37415,17,302,616,76,654,58,8
27514:603,533,2633,5975,6311,181,8443,58674,3150,8360
23382:1119,84,302,48,875,654,4420,70,6450,354
25448:14498,49869,15991,574,40,74315,31350,107609,117452,5670
4788:1102,58,302,654,518,616,101,301,29,866
8920:81,7072,10071,89506,42467,262,5767,4854,780,17
16151:17,302,58,84,518,861,29,650,1102,70
40427:71113,69106,297,44455,80594,97926,37501,11467,70134,20481
39394:17,866,76,302,616,654,58,84,8,29
31130:14790,13895,20707,10451,7885,4339,2548,42430,60950,17
28031:3137,162,17,46328,7590,22279,616,302,57637,115125
3239:29,58,616,17,84,354,8,650,239,1102
6338:5048,398,3374,302,654,3423,1102,138,1749,22597
9437:53318,10305,10048,76,28945,11070,40,11358,5053,23051
12536:302,17,58,84,1145,616,29,354,518,94
38878:2097,17,302,749,654,224,650,866,8066,76
21317:3915,17,3864,76,508,7006,1589,5450,302,11535
25449:17,302,866,76,654,616,8,58,84,79144
4789:4616,17,76,866,11822,302,76594,654,616,58
5822:19442,840,17,197,6384,92674,3196,68648,616,5111
7888:17,709,11,58,654,54038,861,76,84,542
47659:87238,55528,36057,63627,86929,26652,11314,39610,7683,69035
38362:17,65,302,654,84,508,616,301,1382,6793
28032:76,17,866,302,616,654,8,58,29,84
19768:3526,103858,17,76,302,654,616,866,58,8
21834:28724,17,84,8,1039,616,518,947,787,54586
22867:17,4671,1748,9435,12861,17486,23113,45569,5641,11855
4273:361,302,654,84,1730,76,70,866,1462,58
5306:17,3638,285,616,654,302,10349,2890,58,518
10471:1405,17,654,302,58,11209,1762,8,56243,101
29582:840,17,76,866,654,302,616,8,58,17020
21318:2068,84364,1451,36589,378,226,4012,51454,9003,21091
7889:2379,16340,226,70,17,2630,81,76,3394,47041
14087:8794,353,106372,12495,55235,3440,52829,92462,787,25649
42495:17,302,76,866,654,616,8,84,58,29
41462:15111,17,866,302,654,76,616,58,8,70154
32165:30056,56538,17,2548,81,1002,43332,32914,10648,19102
142:58,454,84,8,296,1965,709,32,18867,8487
5307:76,17,302,866,654,616,58,8,84,29
8406:17,699,1102,378,8,616,654,58,29,518
53342:3176,17,866,76,302,654,616,58,8,32488
47144:3176,866,17,76,302,654,8,616,58,32488
43012:28536,55580,60144,73956,20035,1243,19978,568,11980,17
41979:12720,17,76,302,866,654,616,58,8,669
24418:16258,62680,104247,63481,43024,76480,71593,28790,88968,2051
14088:4671,14259,13348,19731,1077,7468,607,36266,17,23556
30100:17164,17,654,363,302,76,58,26014,2644,14750
143:49245,86747,394,483,3231,54752,17,50883,280,54720
4275:17,29,58,654,616,84,8,76,32,931
30617:76,39781,17,77877,63132,71978,56058,302,6766,654
8924:13170,17,76,441,4715,1410,226,535,698,16036
43530:34228,4927,17,616,75787,58,787,654,22707,2018
41464:20248,51905,30137,46400,53789,35229,13366,42933,73943,1966
40431:14047,1914,12882,51467,70,4040,16446,76,24355,22541
5309:48,1050,1382,89092,10384,6733,17,61628,4420,6258
11507:361,17,736,616,2139,5729,11070,500,650,302
12540:1348,17,1389,654,29,58,9595,49572,30872,7003
37849:76,17,302,866,654,616,84,58,8,29
32684:289,58,101,17,2469,4174,1804,654,73,3160
22354:76967,47948,66969,35374,93054,20047,109979,51409,55825,866
2727:29,7909,20913,58,616,84,354,301,1102,15
10991:2139,81,17,89977,40,7320,14171,76,115140,6491
41465:6304,17,76,866,302,654,58,8,616,669
33201:40,17,76,866,302,654,616,58,8,669
21838:5480,168,984,463,7711,8860,574,72,719,661
2211:62500,14793,17,5111,3913,44173,27070,101523,8069,82813
4277:58,17,4756,654,8276,29,8,518,162,542
9442:986,1749,780,140,226,3819,2241,46823,1888,17
12541:17,226,654,2139,1462,76,9425,4731,302,901
15640:14202,17,302,1957,564,873,117373,8,60780,95592
28553:190,4793,901,1239,23839,16804,9538,51943,76685,4802
24421:70365,33658,80290,17,89807,302,654,76,616,58
4794:322,16616,14628,4240,42608,45041,26541,101799,25314,70182
38367:8,654,1239,17,105023,564,616,122,13060,120841
28037:1276,616,654,17,58,302,1009,15,2597,8
22872:302,84,654,58,354,616,866,899,239,3
9443:58,302,654,84,518,650,8,76,29,554
16674:302,3250,17,84,616,654,58,29,76,736
31653:840,6754,3196,27070,2548,10541,3370,33763,14793,5111
28554:19466,27012,43896,21521,73003,96606,99062,88952,44848,11013
17191:18867,17,226,1326,70,616,71607,564,542,654
7894:63428,50605,2822,4858,1508,17,76,36982,95086,628
42500:1205,17,616,302,4444,1886,827,2733,8,2557
19774:12332,17,616,70,349,76,1600,226,106297,81
20807:84057,66768,48420,87666,27845,107182,29542,94721,106872,121030
22873:518,1102,17,101,58,302,8,354,654,616
3246:43888,603,533,8772,13341,51099,1753,5319,911,79711
6345:616,10985,58,245,14202,46215,8,654,518,76
8411:302,84,654,58,101420,239,354,866,616,3
11510:190,616,654,650,17,58,29,76,2687,542
34753:75114,8557,117322,41620,6049,3739,79099,46809,76291,7630
30621:3229,76,38234,7273,20625,5904,361,117134,14824,866
2730:616,17,5871,654,10520,8,542,650,58,29
4796:4622,78605,10503,8454,27291,24811,17,76,38743,52473
9961:18536,2178,22632,63691,119109,19621,122379,647,91460,43881
12027:3937,17,564,58,302,654,616,20405,17191,361
13060:1125,17,76,866,654,616,302,58,8,18233
27006:15110,54351,95014,77167,65473,83824,96168,34453,78841,62002
23907:84675,17,76,302,866,654,616,8,58,84
148:378,6024,1405,5103,986,5545,18867,70,46215,17
10478:17,58,5254,302,38776,84,7836,119490,76,616
11511:2520,76547,56430,33229,13400,39336,18210,116222,58632,104694
12544:17,58,616,354,302,650,1109,84,138,518
40952:57175,17,866,76,302,58,616,654,8,84
33721:81,22533,19087,2548,5538,76,16674,52904,13677,17
30622:1617,93408,12597,48197,12495,121818,43327,8794,65161,25649
19259:44253,23200,24106,76009,15816,78321,45658,108416,746,57646
2731:29,12710,616,18127,650,84,101,76,354,1462
4797:402,65,755,4522,3304,1102,518,4173,6030,8276
12028:4578,1217,5465,2316,654,861,84,289,674,138
17193:51158,28759,17,131,18757,873,119,85001,908,61693
28040:37683,112607,47715,39193,609,20220,1836,36620,68171,29499
20809:30861,16995,885,2406,81,698,17,76,31315,47090
4281:285,17,322,901,58,10930,302,861,29,650
8413:409,3158,17,2456,32,542,9331,2467,302,616
10479:30754,16697,68370,62290,70299,82309,27322,75860,52696,921
35788:16804,17,76,866,302,654,616,118528,58,48990
33722:6186,116326,22928,28216,8133,22975,15419,32154,84200,119487
666:10192,4510,10981,95977,18920,6951,911,1337,3034,36835
13062:2656,5998,73537,939,4300,9093,8,50946,5010,36227
14095:193,17,866,76,302,654,58,616,8,669
52833:3841,17,866,302,654,616,58,76,8,33040
33206:168,17,866,76,12722,654,302,58,616,8
29074:17,302,616,58,654,76,650,709,776,542
20810:25749,17,76,866,654,302,616,58,8,84
150:302,17,861,654,650,289,8,29,322,1424
10480:58,17,861,302,654,650,542,101,591,564
44053:74638,17,866,654,76,302,616,8,58,20407
38888:66812,86058,99983,86808,118749,82807,17160,89371,21426,100407
28558:8725,17,302,76,866,654,616,58,8,5495
20294:25913,17,61982,50658,88215,52583,91212,56463,7361,7741
667:1405,37653,17,1086,616,674,2200,564,353,654
8931:1196,58,302,616,654,8,289,114,84,301
17195:302,616,15660,86747,17,77310,650,861,86504,89881
43537:29634,26773,20757,26438,87952,81380,111007,35550,115688,81907
33207:14113,17,76,866,654,302,616,4646,8,58
25976:1730,5097,3568,9465,40,890,22917,2139,81700,7000
24943:25366,18939,36323,64200,86697,92675,37961,119783,5700,189
14613:65,17,29,654,58,61636,861,591,691,64179
16679:14576,73470,79442,92717,33979,83851,15298,65130,112864,94070
46120:99307,9681,690,1139,78610,66008,81,1385,692,70
19262:12272,661,45163,11697,168,463,12812,2103,7404,719
2734:564,76,1069,4017,736,698,5022,17,61231,10749
15130:8588,17,866,76,302,654,616,58,8,84
35274:12022,17,76,866,654,302,616,8,58,641
25977:3107,1352,10041,23191,189,3172,4825,1712,6434,20806
20812:33552,30786,245,441,774,3506,5287,2715,3618,13
7383:422,17,7501,19886,5187,67253,20327,28994,2373,19885
30626:21607,110104,103775,31883,122762,96824,15906,47544,31422,28693
28560:17186,2379,81,226,70,17,17317,3423,5935,1884
669:14435,94180,2337,53117,42575,500,111861,6916,13312,11470
2735:12990,1527,3107,1712,3328,8848,3172,4825,24581,378
5834:2937,17,5708,302,616,650,564,45621,3429,5702
10999:17,11122,29,654,616,58,84,76,564,138
15131:72051,86295,17676,39390,22966,6674,262,18129,35766,45926
45605:10039,890,2139,5097,3568,4743,76,18425,17,698
35275:4459,1352,1527,10041,189,10687,3107,4825,2880,62536
24945:1069,17,866,302,76,654,616,58,8,11815
6351:1913,385,6387,17,19089,18892,5726,76,40263,31619
12549:17,254,546,302,654,76,354,84,17934,4068
14615:802,17,76,866,302,654,616,58,8,85514
15648:4671,8759,76,17,33708,21479,12861,1547,11855,9435
22363:14470,10106,16406,670,76,44927,61920,112820,87673,85046
1703:1119,7312,116,709,650,20192,302,84,654,6450
4802:13221,654,302,1187,48,84,58,354,616,70
11000:4616,3423,37567,2241,780,5860,15535,10071,22689,3498
37342:62795,58,17,302,654,6849,616,1403,285,650
30111:9617,17,931,84,11146,131,302,85766,899,6397
19781:17,302,654,84,58,616,301,278,866,1499
9451:302,58,616,29,899,84,301,239,354,650
19265:1475,17,302,654,32256,1550,24218,58,616,3549
2737:17,36349,654,302,42701,58,38152,33585,5715,616
8935:55062,302,2583,654,616,431,650,84,13512,18064
38376:17,908,84,899,302,646,8,19235,1825,491
24947:7984,56962,87565,17,616,302,1764,84,8,26720
13584:3632,17,787,654,616,61,58,4268,302,2345
17716:25956,102013,112914,18716,51677,9554,1718,34975,40222,19908
39926:78622,20725,38143,66553,6199,98721,76,89978,101007,85269
20299:84,8956,18747,510,1928,542,50065,1102,1180,21116
7903:2048,21840,5145,1760,40116,10530,94225,100732,1526,11891
8936:89051,54180,6306,40588,736,17,76,302,654,616
16167:3423,986,140,70,53381,1888,92317,780,5767,2379
29080:866,17,302,76,654,58,616,8,84,669
156:7029,568,8,302,84,58,616,3420,354,2193
12552:17,518,8,16789,28472,5483,542,616,302,61373
40960:5565,68379,89139,76,17,302,616,654,58,8
39927:20194,17,76,866,654,302,58,616,72416,106434
22366:254,361,17,24436,302,654,354,76,84,29
23399:31639,17,76,866,302,654,616,8,58,84
15135:427,3476,3514,17,1962,302,2955,1951,27019,13070
32180:57282,66694,35976,13728,58387,70462,63658,85612,47623,27714
24949:17,1217,394,302,654,616,361,58,837,650
2223:533,5812,81,17,14435,76,6916,2292,11469,17403
14619:1730,5097,77650,3568,890,69619,56692,4743,17,18425
12037:654,6759,17,616,162,302,15,29,32,76
16169:8596,1050,1102,239,6243,190,30911,84,407,23962
36313:616,58,654,17,302,162,29,6,66,7437
5323:82586,724,103121,650,25412,22889,17,4988,70927,122753
10488:302,84,654,616,58,866,301,29,1499,8
13071:10041,1352,3107,1527,23884,1712,189,6434,7831,508
1192:58,17,1102,616,302,542,29,138,8,18209
3258:17,58,654,8,861,542,564,29,84,15
6357:616,1102,3476,7178,813,427,654,58,29,518
12555:8899,37827,81,877,5331,61373,53092,6191,12412,64022
15654:81,840,30681,226,6754,3196,1888,6623,1205,25526
51293:182,17,1245,650,302,654,616,58,76,29
49227:14500,17,76,302,654,34528,866,616,58,8
38897:866,76,302,17,616,58,654,84,8,29
36315:59623,8001,75402,48361,98501,8187,10273,23599,17674,21879
21853:19871,3372,57841,26205,87209,23245,15020,6503,17,102983
23919:17,866,7334,947,2950,15405,302,13108,546,29874
5325:99343,16073,62270,89362,100151,8611,68501,105630,43037,101403
12556:1102,17,302,654,8,354,518,13722,29,1762
48195:4616,17,76,866,11822,302,654,76594,616,8
20304:25922,17,302,76,866,654,58,616,8,22502
25469:17,27070,650,19475,302,182,654,8185,157,16852
31151:29,10259,17,58,302,61,358,7029,654,45592
19788:16044,25946,302,58,17,7282,285,102563,7360,964
22887:8,17,508,302,84,616,873,76,94,58
161:84,616,1403,1039,179,9581,12259,13062,1926,29
13590:2405,17,866,76,302,654,58,8,616,95432
39932:9238,866,17,76,58,616,654,302,8,84
32701:16960,108635,17,866,302,76,616,58,654,8
20305:8322,43597,24933,18289,6926,2852,48088,12902,17,16965
678:76,1535,901,65,720,22518,17,21462,30911,8
32185:44371,68182,17,302,866,654,76,616,58,669
22888:2369,29,17,58,616,84,650,1550,8,1102
11525:302,2361,19963,17,654,1550,58,650,616,6
22372:4051,698,17,2139,564,729,108427,302,361,866
25471:4021,2307,28033,31388,16359,12273,88834,13039,40850,14181
2745:17,254,7910,302,82704,402,546,76,354,654
41483:289,654,17,302,101,29,616,650,76,554
12559:2162,1119,4837,302,654,84,875,70,496,472
51297:8322,24933,13077,16965,6856,38522,9674,36432,11072,30815
22373:16024,71816,361,79374,866,3761,74629,1763,8993,101945
680:58,559,65,654,616,17,29,650,138,8
2746:27209,22338,16151,24118,5595,4158,32863,25368,40142,13137
17208:56217,385,805,22801,18892,28166,15475,39619,48992,19089
44583:1145,441,4513,8928,1256,54174,17,76,15775,14399
43550:358,23382,5242,698,11325,5922,302,13240,74839,54252
41484:53277,16675,23993,87112,16209,63488,113836,121972,76,17
36319:441,1256,6315,1002,16465,101069,33762,4989,33033,47652
25989:669,16965,24933,13077,30815,9674,37112,65063,4409,51232
23923:17,3101,10,1550,302,654,624,32135,78740,8426
3263:18867,17,3223,58,302,554,39980,616,76,654
5329:19871,4420,17,1119,26312,77881,25479,70,7021,6945
33737:17,302,224,654,616,58,650,3588,354,1245
27539:4880,17,866,76,302,654,8,616,58,84
24440:1405,93844,29180,18471,1770,85485,30691,94733,17,650
681:6411,441,8786,46215,1744,245,719,4513,16036,764
46650:12952,17,81997,866,76,302,654,58,616,8
41485:3137,17,2157,81,780,302,36938,6433,3661,40537
3264:17,76,302,654,616,58,866,8,29,84
45101:48051,15359,113542,25636,15115,9090,3737,30660,118284,6559
27540:12690,10548,43688,103720,74617,42520,96683,97297,69454,36592
19276:596,17,302,58,654,616,5991,3638,76,29
23408:3516,81,217,22002,17,57016,302,21055,7516,65511
682:9491,2460,44,336,7711,1528,26376,709,19236,2614
2748:5287,32274,113729,42057,7320,327,1003,5117,76,32514
32189:17,3476,84,13917,8,1370,710,4993,931,2583
25991:6382,17,866,76,302,8,616,654,58,84
7397:6275,17,654,58,861,650,138,302,182,591
11529:302,29,301,17,37343,726,239,654,8281,58
12562:48208,88524,12637,45423,9354,49329,64,120791,42440,104391
29607:866,7504,17,546,74153,92433,11544,75803,302,76
683:71448,112536,45128,97127,669,69187,226,866,27552,24415
6881:47043,6491,18239,785,6127,500,78050,17,11671,21970
14112:302,58,17,861,591,29,84,650,354,8
19277:157,3196,197,14793,20525,24752,10541,8069,465,10230
35289:7859,17,866,654,76,616,302,58,8,84
28058:2512,302,17,616,289,354,29,84,101,76
22893:13420,17,76,866,302,654,616,58,2208,8
13596:17,654,76,302,84,354,106,8,616,7624
14629:16941,14170,598,15112,1097,6453,3215,56236,24711,8735
